"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","16.46","1192230720","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/edd",
"MSF","Morgan Stanley Emerging Markets Fund, Inc.","13.71","236154750","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/msf",
"FFD","Morgan Stanley Frontier Emerging markets Fund, Inc.","12.1","85365500","n/a","2008","n/a","n/a","http://www.nasdaq.com/symbol/ffd",
"IIF","Morgan Stanley India Investment Fund, Inc.","15.24","13046339160","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/iif",
"MOS","Mosaic Company (The)","57.5","17060365000","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mos",
"MSI","Motorola, Inc.","46.5","13580883000","n/a","1972","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/msi",
"MOV","Movado Group Inc.","23.35","431834900","n/a","n/a","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/mov",
"MPG","MPG Office Trust, Inc.","2.43","123458580","n/a","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mpg",
"MPG^A","MPG Office Trust, Inc.","16.85","168500000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mpg^a",
"MRC","MRC Global Inc.","23.18","2352468660","n/a","1996","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mrc",
"ICB","MS Income Securities, Inc.","18.44","166494760","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icb",
"DKP/CL","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","25.7799","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dkp/cl",
"HJG","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","25.33","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjg",
"HJL","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","24.64","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjl",
"HJN","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","24.9","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjn",
"HJO","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","25.6","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjo",
"HJT","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","26.35","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjt",
"HJV","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","23.47","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjv",
"MJH","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","25.01","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mjh",
"MKS","MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14","23.63","0","n/a","1994","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/mks",
"HJJ","MS Structured Asset Corp SATURNS Goldman Sachs","24.95","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjj",
"HJR","MS Structured Asset Corp.","25.49","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hjr",
"MSM","MSC Industrial Direct Company, Inc.","67.8","3167548200","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/msm",
"MSCI","MSCI Inc","33.79","4107039340","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci",
"MLI","Mueller Industries, Inc.","43","1644664000","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mli",
"MWA","MUELLER WATER PRODUCTS","3.5","548352000","n/a","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mwa",
"MUR","Murphy Oil Corporation","51.77","10052077360","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/mur",
"MVO","MV Oil Trust","36.99","425385000","n/a","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mvo",
"MVC","MVC Capital","12.69","303506730","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/mvc",
"MYE","Myers Industries, Inc.","16.5","552997500","n/a","1971","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/mye",
"NBR","Nabors Industries Ltd.","14.29","4148487030","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbr",
"NC","NACCO Industries, Inc.","106.24","722113280","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/nc",
"NTE","Nam Tai Electronics, Inc.","5.99","268375960","n/a","1988","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/nte",
"NBG","National Bank of Greece SA","1.53","71287290","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nbg",
"NBG^A","National Bank of Greece SA","3.5","87500000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nbg^a",
"NCC^C/CL","National City Corporation","25.24","522468000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncc^c/cl",
"NFP","National Financial Partners Corporation","13.92","565207680","n/a","2003","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/nfp",
"NFG","National Fuel Gas Company","49.95","4156639200","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nfg",
"NGG","National Grid Transco, PLC","51.39","3996960030","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngg",
"NHI","National Health Investors, Inc.","53.9","1497665400","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nhi",
"NPK","National Presto Industries, Inc.","70.67","486350940","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/npk",
"NNN","National Retail Properties","29.5","3157001500","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nnn",
"NNN^D","National Retail Properties","26.11","300265000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nnn^d",
"NRC","National Rural Utilities Cooperative Finance Corp","26.11","83786990","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/nrc",
"NRU","National Rural Utilities Cooperative Finance Corp","25.85","139590000","n/a","n/a","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/nru",
"SID","National Steel Company","4.96","1849841920","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sid",
"NOV","National-Oilwell, Inc.","69.21","29498270940","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nov",
"NSM","Nationstar Mortgage Holdings Inc.","24.07","2146249690","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nsm",
"NW^C","Natl Westminster Pfd","24.37","239532730","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/nw^c",
"NGS","Natural Gas Services Group, Inc.","15.36","189066240","n/a","2002","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/ngs",
"NRP","Natural Resource Partners LP","20.86","2211744080","n/a","2002","Energy","Coal Mining","http://www.nasdaq.com/symbol/nrp",
"NTZ","Natuzzi, S.p.A.","2.6287","59574228.1","n/a","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/ntz",
"NLS","Nautilus Group, Inc. (The)","3.13","96353920","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/nls",
"NCI","Navigant Consulting, Inc.","12.98","672948100","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/nci",
"NNA","Navios Maritime Acquisition Corporation","2.5","101292500","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nna",
"NNA/U","Navios Maritime Acquisition Corporation","2.71","5227590","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nna/u",
"NNA/WS","Navios Maritime Acquisition Corporation","0.11","4102560","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nna/ws",
"NM","Navios Maritime Holdings Inc.","3.44","352286960","n/a","1986","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nm",
"NMM","Navios Maritime Partners LP","13.8","647040600","n/a","2007","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/nmm",
"NAV","Navistar International Corporation","24","1644600000","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","7.8","1404000","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","10.55","215082850","n/a","1972","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/ncs",
"NCR","NCR Corporation","23.1","3668280000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"NP","Neenah Paper, Inc.","27.22","430756500","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/np",
"NNI","Nelnet, Inc.","23.26","833126680","n/a","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nni",
"NPTN","NeoPhotonics Corporation","4.85","144772500","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nptn",
"N","Netsuite Inc","50.48","3543847440","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/n",
"NSR","Neustar, Inc.","33.92","2269451520","n/a","2005","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/nsr",
"HYB","New America High Income Fund, Inc. (The)","10.59","244999650","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/hyb",
"GF","New Germany Fund, Inc. (The)","13.59","236697030","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/gf",
"IRL","New Ireland Fund, Inc. (The)","7.27","46498920","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/irl",
"NMFC","New Mountain Finance Corporation","14.34","153409320","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmfc",
"EDU","New Oriental Education & Technology Group, Inc.","12.91","1745703110","n/a","2006","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/edu",
"NWY","New York & Company, Inc.","4.58","285755360","n/a","2004","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/nwy",
"NYB","New York Community Bancorp, Inc.","12.58","5524192500","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/nyb",
"NYB^U","New York Community Bancorp, Inc.","48","230400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nyb^u",
"NYT","New York Times Company (The)","7.41","1090937250","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/nyt",
"NCT","Newcastle Investment Corporation","7.26","901539540","n/a","2002","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nct",
"NCT^B","Newcastle Investment Corporation","25.85","64625000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^b",
"NCT^C","Newcastle Investment Corporation","25.0999","40159840","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^c",
"NCT^D","Newcastle Investment Corporation","25","50000000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^d",
"NWL","Newell Rubbermaid Inc.","18.12","5252988000","n/a","1972","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/nwl",
"NFX","Newfield Exploration Company","32.05","4320596400","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx",
"NJR","NewJersey Resources Corporation","46.05","1913469600","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/njr",
"NEU","NewMarket Corporation","231.94","3109155700","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation (Holding Company)","45.15","22151899350","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nem",
"NR","Newpark Resources, Inc.","6.29","565452130","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nr",
"NXY","Nexen, Inc.","17.06","9005854580","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nxy",
"NXY^B","Nexen, Inc.","25.584","470745600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nxy^b",
"HCF","NexPoint Credit Stategies Fund","6.24","398617440","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hcf",
"NEE","NextEra Energy, Inc.","70.49","29399687240","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee",
"NEE^C","NextEra Energy, Inc.","26.65","319800000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^c",
"NEE^F","NextEra Energy, Inc.","29.1","407400000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^f",
"NEE^G","NextEra Energy, Inc.","27.19","435040000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^g",
"NEE^H","NextEra Energy, Inc.","26.84","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^h",
"NFJ","NFJ Dividend, Interest & Premium Strategy Fund","16.81","1588948440","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/nfj",
"NGL","NGL ENERGY PARTNERS LP","22.45","539832700","n/a","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ngl",
"NMK^B","Niagara Mohawk Holdings, Inc.","95.17","33309500","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","103.22","24772800","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^c",
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","19.38","191687580","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj",
"NLSN","Nielsen Holdings N.V.","25.76","9293486720","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"NKE","Nike, Inc.","93.08","34253440000","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/nke",
"NTT","Nippon Telegraph and Telephone Corporation","23.23","1094667290","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntt",
"NKA","Niska Gas Storage Partners LLC","12.48","430460160","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/nka",
"NI","NiSource, Inc","25.64","7284118880","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni",
"NL","NL Industries, Inc.","11.88","578116440","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/nl",
"NED","Noah Education Holdings Ltd.","1.35","20035350","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ned",
"NOAH","Noah Holdings Ltd.","4.75","62937500","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah",
"NE","Noble Corporation","36.96","9328223520","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","88.12","15666590440","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl",
"NOK","Nokia Corporation","1.71","1057120290","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NMR","Nomura Holdings Inc ADR","3.28","86080320","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr",
"NOR","Noranda Aluminum Holding Corporation","6.51","439034400","n/a","2010","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/nor",
"NAT","Nordic American Tankers Limited","12.76","603586280","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nat",
"NDZ","Nordion Inc.","9.15","570767850","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ndz",
"JWN","Nordstrom, Inc.","52.44","10908044400","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/jwn",
"NSC","Norfolk Souther Corporation","72.99","23777441370","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"NTL","Nortel Inversora SA, ADR","13.85","407273100","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntl",
"NOA","North American Energy Partners, Inc.","2.66","96427660","n/a","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","29.16","268009560","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"NU","Northeast Utilities","40.26","12625697040","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nu",
"NOC","Northrop Grumman Corporation","64.76","16287399040","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NRF","Northstar Realty Finance Corp.","5.48","621196360","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrf",
"NRF^A","Northstar Realty Finance Corp.","24.5801","58992240","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^a",
"NRF^B","Northstar Realty Finance Corp.","22.94","284914800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^b",
"NWN","Northwest Natural Gas Company","49.15","1317220000","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
